OrderTime,TotalPrice,TotalMallCouponDiscount,ShipCharge,brand_avg_sales,平均気温(℃),最高気温(℃),最低気温(℃),降水量の合計(mm),日照時間(時間),天気概況(昼：06時～18時),天気概況(夜：18時～翌日06時),rakuten_sale_name,yahoo_sale_name,rakuten_sale_flag,yahoo_sale_flag
2022-08-23,0.0,0.0,0.0,0.0,28.7,33.5,24.7,0.0,6.1,曇後一時晴,晴時々曇,,,0,0
2022-08-24,9180.0,0.0,600.0,14946.153846153846,27.8,32.7,22.6,2.0,3.8,曇時々雨一時晴,曇時々雨,,,0,0
2022-08-25,0.0,0.0,0.0,0.0,25.7,29.3,23.0,0.0,0.4,曇,曇,,,0,0
2022-08-26,0.0,0.0,0.0,0.0,27.0,31.3,24.2,3.5,0.4,曇後一時雨,曇後一時雨,,,0,0
2022-08-27,33700.0,860.0,600.0,38545.786924939464,29.0,33.9,26.5,0.0,8.1,晴一時曇,晴後曇,,,0,0
2022-08-28,4810.0,0.0,600.0,10715.166666666666,23.7,28.1,21.4,5.0,0.2,雨時々曇一時晴,曇後一時晴,,,0,0
2022-08-29,0.0,0.0,0.0,0.0,23.3,28.0,18.6,0.5,4.4,曇時々晴一時雨,曇一時雨,,,0,0
2022-08-30,12810.0,0.0,0.0,19108.11111111111,22.8,26.2,20.2,5.0,0.0,曇時々雨,霧雨時々曇一時雨,,,0,0
2022-08-31,5810.0,0.0,600.0,10715.166666666666,27.1,32.5,22.3,1.0,5.8,曇後一時晴,晴後曇時々雨,,,0,0
2022-09-01,12800.0,0.0,0.0,14852.142857142857,27.1,32.7,23.6,23.0,2.3,曇時々雨一時晴、雷を伴う,曇一時雨、雷を伴う,,,0,0
2022-09-02,0.0,0.0,0.0,0.0,23.2,25.1,21.4,15.0,0.0,雨一時曇,曇一時雨,,,0,0
2022-09-03,0.0,0.0,0.0,0.0,24.6,29.1,21.5,0.0,2.1,曇後一時晴,晴後曇,,,0,0
2022-09-04,80724.0,3000.0,600.0,116096.86081087381,26.1,31.8,23.1,0.0,4.6,晴時々曇,曇一時晴,,,0,0
2022-09-05,49362.0,1908.0,0.0,47864.81300813008,26.6,31.3,23.9,0.0,5.9,曇後晴,曇時々晴後一時雨,,,0,0
2022-09-06,5040.0,0.0,0.0,15247.238095238095,27.8,32.0,23.9,0.0,6.6,晴後一時曇,曇時々晴,,,0,0
2022-09-07,53940.0,1000.0,0.0,89333.50671550671,26.8,30.0,24.4,6.0,0.5,曇時々雨,雨時々曇、雷を伴う,,,0,0
2022-09-08,33250.0,3000.0,0.0,35547.23809523809,23.5,26.0,21.4,1.0,0.0,曇時々雨,曇時々雨,,,0,0
2022-09-09,0.0,0.0,0.0,0.0,24.5,28.8,21.6,0.5,2.8,曇一時雨,曇一時晴,,,0,0
2022-09-10,45632.0,4000.0,0.0,31676.836817653893,25.3,30.6,22.0,0.0,10.1,晴一時曇,晴後曇,,,0,0
2022-09-11,26500.0,0.0,600.0,52580.185011709604,24.4,28.3,21.3,0.0,1.1,曇,曇後一時晴,,,0,0
2022-09-12,35399.0,1500.0,0.0,33316.71929824562,25.8,30.9,22.3,1.5,9.7,薄曇時々晴,曇時々雨,,,0,0
2022-09-13,0.0,0.0,0.0,0.0,26.1,31.2,22.0,0.0,4.5,曇,晴時々薄曇,,,0,0
2022-09-14,0.0,0.0,0.0,0.0,26.7,32.3,22.9,0.0,8.7,薄曇時々晴,曇時々晴,,,0,0
2022-09-15,0.0,0.0,0.0,0.0,23.6,27.1,20.9,0.0,0.3,曇,晴時々曇,,,0,0
2022-09-16,8500.0,0.0,0.0,15746.0,25.1,31.1,19.5,0.0,10.2,晴,曇時々晴,,,0,0
2022-09-17,16670.0,0.0,1200.0,29518.727272727272,26.9,31.1,22.8,0.0,7.3,薄曇,曇一時雨,,,0,0
2022-09-18,35199.0,0.0,600.0,26227.85017421603,25.2,26.7,23.7,72.5,0.0,大雨時々曇、雷を伴う,曇一時雨,,,0,0
2022-09-19,88579.0,13880.0,600.0,96399.47967479675,27.1,30.8,24.7,18.5,2.4,曇時々雨,曇時々雨,,,0,0
2022-09-20,48950.0,7260.0,0.0,48950.0,22.3,27.8,17.0,50.0,0.0,大雨,雨時々曇,,,0,0
2022-09-21,16400.0,2500.0,0.0,15571.439024390242,19.5,24.2,16.5,0.0,3.4,曇一時晴,曇,,,0,0
2022-09-22,30310.0,7650.0,600.0,35547.53846153846,20.3,24.9,17.2,0.0,3.8,曇後一時雨,雨時々曇,,,0,0
2022-09-23,61611.0,6840.0,0.0,69108.789407314,21.7,25.1,19.0,9.5,0.0,曇時々雨,大雨時々曇,,,0,0
2022-09-24,0.0,0.0,0.0,0.0,23.1,25.8,20.5,112.5,0.2,大雨時々曇、雷を伴う,曇時々雨一時晴,,,0,0
2022-09-25,18880.0,771.0,0.0,25285.30769230769,22.9,27.6,20.1,0.0,9.4,晴一時曇,晴一時曇,,,0,0
2022-09-26,0.0,0.0,0.0,0.0,23.3,29.1,18.5,0.0,11.4,快晴,快晴,,,0,0
2022-09-27,0.0,0.0,0.0,0.0,23.2,29.0,19.4,0.0,7.4,晴後曇,薄曇後一時晴,,,0,0
2022-09-28,0.0,0.0,0.0,0.0,22.8,27.5,18.7,0.0,9.5,晴,曇一時雨,,,0,0
2022-09-29,11000.0,0.0,0.0,11000.0,22.4,26.7,20.3,0.0,1.9,曇,曇時々雨,,,0,0
2022-09-30,35400.0,0.0,0.0,32899.857142857145,23.2,28.3,19.2,0.0,8.4,晴,晴,,,0,0
2022-10-01,12800.0,0.0,0.0,13183.09756097561,23.6,29.2,19.8,0.0,9.1,晴,晴後一時薄曇,,,0,0
2022-10-02,8599.0,200.0,600.0,30197.0,23.5,29.6,18.9,0.0,10.4,快晴,曇時々晴,,,0,0
2022-10-03,18899.0,300.0,1200.0,21585.0,23.0,27.6,20.1,0.0,1.7,曇,晴,,,0,0
2022-10-04,25880.0,0.0,600.0,44376.625,25.2,29.5,20.5,0.0,8.8,晴時々薄曇,晴時々薄曇,,,0,0
2022-10-05,247620.0,58281.0,0.0,141421.2912087912,19.8,25.2,14.3,14.0,0.0,雨一時曇,雨時々曇,,,0,0
2022-10-06,0.0,0.0,0.0,0.0,13.1,15.0,11.4,9.0,0.0,雨後一時曇,曇,,,0,0
2022-10-07,36600.0,8490.0,600.0,47306.778846153844,12.4,13.3,11.3,53.0,0.0,大雨,曇時々雨,,,0,0
2022-10-08,104300.0,1000.0,0.0,73544.8,16.1,20.9,12.1,0.0,1.4,曇,曇時々晴,,,0,0
2022-10-09,21000.0,2000.0,0.0,21000.0,17.0,21.1,14.3,7.5,1.4,曇後一時雨,雨,,,0,0
2022-10-10,92991.0,19780.0,1200.0,93532.58199369824,18.1,22.8,14.7,9.0,0.4,曇後一時晴,薄曇,,,0,0
2022-10-11,11300.0,1000.0,0.0,14456.0,21.6,25.8,17.6,0.0,6.4,薄曇,曇,,,0,0
2022-10-12,0.0,0.0,0.0,0.0,18.5,20.0,17.4,0.0,0.0,曇時々雨,雨時々曇,,,0,0
2022-10-13,0.0,0.0,0.0,0.0,15.8,17.9,14.9,9.5,0.0,雨時々曇,雨一時曇,,,0,0
2022-10-14,3280.0,500.0,0.0,5190.4796747967475,17.9,20.5,14.9,5.0,0.0,曇時々雨,曇後一時霧雨,,,0,0
2022-10-15,30080.0,1700.0,1200.0,43755.47967479675,20.2,24.7,17.5,0.0,1.8,曇一時雨,晴一時曇,,,0,0
2022-10-16,18800.0,0.0,0.0,31537.238095238095,20.0,25.5,16.1,0.0,1.0,曇後一時晴,曇,,,0,0
2022-10-17,51300.0,1000.0,600.0,69935.35714285714,20.1,21.9,18.7,1.5,0.0,曇時々雨,雨一時曇,,,0,0
2022-10-18,9800.0,0.0,0.0,12000.307692307691,16.2,18.8,13.0,4.0,0.4,曇,雨時々曇,,,0,0
2022-10-19,26730.0,0.0,600.0,32323.904761904763,14.6,18.8,11.4,1.5,1.9,曇時々晴,晴,,,0,0
2022-10-20,41280.0,2000.0,600.0,45236.83653846154,14.7,20.7,9.7,0.0,10.2,快晴,快晴,,,0,0
2022-10-21,5799.0,0.0,600.0,9173.5,16.7,23.2,10.9,0.0,9.9,晴,曇,,,0,0
2022-10-22,85950.0,1500.0,1200.0,85543.75,16.6,20.8,14.1,0.0,0.3,曇,曇時々晴,,,0,0
2022-10-23,6560.0,1000.0,0.0,10380.959349593495,18.2,23.8,13.1,0.0,9.0,晴後時々薄曇,曇時々晴一時雨,,,0,0
2022-10-24,33290.0,641.0,0.0,35087.10593742301,13.3,17.2,11.9,0.0,0.1,曇時々雨,曇時々雨,,,0,0
2022-10-25,19759.0,700.0,1200.0,33927.59268292683,12.8,14.4,10.2,1.0,0.1,曇,曇時々雨,,,0,0
2022-10-26,41919.0,790.0,600.0,47203.514285714286,13.8,18.9,9.5,3.0,9.6,快晴,快晴,,,0,0
2022-10-27,0.0,0.0,0.0,0.0,12.8,17.7,8.5,0.0,6.1,曇時々晴,薄曇時々晴,,,0,0
2022-10-28,15460.0,500.0,1200.0,23470.971341463413,13.5,19.2,9.9,0.0,3.7,曇後晴,快晴,,,0,0
2022-10-29,0.0,0.0,0.0,0.0,15.8,22.0,10.8,0.0,8.3,晴,晴一時曇,,,0,0
2022-10-30,13360.0,500.0,600.0,22797.232076866225,13.8,19.2,10.2,0.0,7.7,晴時々薄曇,快晴,,,0,0
2022-10-31,28289.0,200.0,1200.0,47067.125,14.7,20.1,10.3,0.0,9.7,快晴,晴後薄曇,,,0,0
2022-11-01,43830.0,0.0,600.0,40713.57723577236,14.8,17.6,12.1,0.0,0.1,曇,曇時々雨後晴,,,0,0
2022-11-02,20000.0,0.0,0.0,10740.357142857143,16.7,22.8,11.6,0.0,9.5,快晴,晴,,,0,0
2022-11-03,22800.0,0.0,0.0,28573.719298245614,17.8,24.3,12.8,0.0,8.6,晴,晴一時曇,,,0,0
2022-11-04,12800.0,0.0,0.0,8331.0,15.5,21.0,11.9,0.0,5.7,晴後時々曇,曇一時雨,,,0,0
2022-11-05,100780.0,24914.0,600.0,78279.04817296525,14.0,17.3,11.7,0.0,2.2,曇時々晴,晴一時曇,,,0,0
2022-11-06,10401.0,200.0,600.0,23566.833333333332,13.5,18.4,10.0,0.0,8.8,晴,晴一時薄曇,,,0,0
2022-11-07,86570.0,17160.0,600.0,63403.0861106107,13.7,18.2,9.6,0.0,4.6,曇時々晴,晴時々曇,,,0,0
2022-11-08,37500.0,2000.0,1200.0,44073.98991596639,15.9,22.2,11.0,0.0,9.3,快晴,快晴,,,0,0
2022-11-09,37369.0,1000.0,1200.0,43924.9593495935,14.6,19.2,10.4,0.0,6.5,晴一時曇,晴,,,0,0
2022-11-10,6100.0,0.0,600.0,10347.5,15.2,21.8,9.9,0.0,7.7,晴後曇,快晴,,,0,0
2022-11-11,22110.0,0.0,0.0,29172.8,16.1,21.6,10.4,0.0,9.1,快晴,晴一時曇,,,0,0
2022-11-12,6560.0,1000.0,0.0,10380.959349593495,16.6,21.8,13.1,0.0,8.1,晴一時曇,快晴,,,0,0
2022-11-13,21680.0,0.0,600.0,36472.75274725274,18.0,24.1,13.0,0.5,4.0,薄曇時々雨一時晴,晴時々曇一時雨,,,0,0
2022-11-14,0.0,0.0,0.0,0.0,16.1,18.8,14.2,0.0,5.4,晴時々曇一時雨,雨時々曇,,,0,0
2022-11-15,7600.0,0.0,600.0,7223.333333333333,11.1,14.4,9.4,6.0,0.0,雨後一時晴,晴,,,0,0
2022-11-16,12900.0,0.0,0.0,11814.6,12.4,17.3,8.3,0.0,9.1,快晴,晴一時曇,,,0,0
2022-11-17,23010.0,0.0,0.0,24348.142857142855,12.8,17.7,7.7,0.0,6.5,曇一時晴,薄曇後晴,,,0,0
2022-11-18,3280.0,500.0,0.0,5190.4796747967475,13.2,17.9,9.2,0.0,8.8,晴,晴一時曇,,,0,0
2022-11-19,7200.0,0.0,600.0,5190.4796747967475,13.7,18.5,8.9,0.0,8.7,晴後時々薄曇,曇一時晴,,,0,0
2022-11-20,50080.0,500.0,0.0,64024.96138980305,11.6,13.7,10.3,6.0,0.0,曇後雨,雨後曇,,,0,0
2022-11-21,0.0,0.0,0.0,0.0,13.4,17.8,10.8,3.0,4.3,雨時々曇後晴,晴一時薄曇,,,0,0
2022-11-22,25950.0,5124.0,600.0,41003.213008130086,15.4,20.4,10.1,0.0,7.2,晴後薄曇,曇後時々雨,,,0,0
2022-11-23,79800.0,23940.0,0.0,73275.30769230769,11.7,15.3,10.3,42.0,0.0,雨,雨時々曇後晴,,,0,0
2022-11-24,16150.0,0.0,0.0,20750.666666666664,15.3,20.9,9.5,0.5,7.4,晴後薄曇,曇後晴一時雨,,,0,0
2022-11-25,9480.0,0.0,600.0,12190.479674796748,13.5,17.8,10.5,0.5,9.1,快晴,晴後曇一時雨,,,0,0
2022-11-26,0.0,0.0,0.0,0.0,12.7,16.6,10.5,1.0,0.8,曇一時雨,晴一時曇,,,0,0
2022-11-27,20000.0,0.0,0.0,26763.75,14.4,19.2,10.8,0.0,9.0,快晴,曇時々晴,,,0,0
2022-11-28,53050.0,2490.0,0.0,44968.574912891985,11.7,14.3,8.4,0.0,0.1,曇,曇一時晴,,,0,0
2022-11-29,0.0,0.0,0.0,0.0,16.7,21.3,11.6,10.5,0.0,曇時々雨,大雨時々曇,,,0,0
2022-11-30,15400.0,1000.0,0.0,15400.0,16.6,20.6,13.4,32.5,0.3,曇,曇,,,0,0
2022-12-01,0.0,0.0,0.0,0.0,10.1,13.6,8.4,0.5,0.0,雨時々曇,曇,,,0,0
2022-12-02,0.0,0.0,0.0,0.0,9.4,13.3,6.1,0.0,2.0,曇時々晴,晴時々曇,,,0,0
2022-12-03,27379.0,200.0,600.0,24789.97967479675,7.8,11.7,5.4,0.0,2.3,曇後一時晴,晴,,,0,0
2022-12-04,500160.0,32322.0,600.0,549754.9623180365,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,,0,0
2022-12-05,244729.0,18585.0,600.0,323536.5600915986,7.6,10.3,5.2,19.5,0.0,雨時々曇,雨,,,0,0
2022-12-06,44710.0,3777.0,600.0,53680.47967479675,6.1,8.6,4.1,9.5,0.1,雨後曇,晴,,,0,0
2022-12-07,52300.0,2000.0,0.0,70445.32786885246,8.5,14.2,3.6,0.0,8.0,晴一時薄曇,晴一時薄曇,,,0,0
2022-12-08,109400.0,7900.0,0.0,86923.5,9.3,14.9,4.3,0.0,8.8,快晴,晴時々薄曇,,,0,0
2022-12-09,17060.0,3000.0,0.0,22195.559349593495,9.3,13.8,5.0,0.0,5.7,晴一時曇,晴時々薄曇,,,0,0
2022-12-10,255380.0,25030.0,1200.0,320763.9033804496,10.4,15.8,5.0,0.0,8.8,晴,晴時々薄曇,,,0,0
2022-12-11,12880.0,1000.0,0.0,30197.0,9.5,15.2,6.4,0.0,4.3,薄曇時々雨一時晴,曇時々雨一時晴,,,0,0
2022-12-12,6551.0,0.0,600.0,10272.733333333334,8.2,11.8,5.8,0.0,8.5,晴,晴後雨時々曇,,,0,0
2022-12-13,6810.0,311.0,600.0,6810.0,7.2,10.1,5.3,3.5,1.8,雨時々曇後晴,快晴,,,0,0
2022-12-14,29040.0,0.0,0.0,24145.0,9.2,15.4,4.9,0.0,8.5,晴,晴,,,0,0
2022-12-15,44900.0,0.0,600.0,53877.50731707317,7.0,12.4,3.0,0.0,7.6,晴一時曇,快晴,,,0,0
2022-12-16,0.0,0.0,0.0,0.0,8.2,14.1,2.3,0.0,8.9,快晴,晴後曇,,,0,0
2022-12-17,10800.0,0.0,0.0,15341.666666666666,6.7,10.1,4.5,3.5,0.7,曇,雨時々曇,,,0,0
2022-12-18,30350.0,578.0,0.0,26630.0,6.5,11.3,2.8,2.5,6.4,晴一時雨,快晴,,,0,0
2022-12-19,12900.0,0.0,0.0,12900.0,4.9,10.1,0.0,0.0,9.0,快晴,快晴,,,0,0
2022-12-20,3980.0,0.0,0.0,5190.4796747967475,5.4,10.9,0.8,0.0,9.0,快晴,晴後曇,,,0,0
2022-12-21,0.0,0.0,0.0,0.0,6.5,9.9,2.8,0.0,3.2,曇後一時晴,曇時々雨,,,0,0
2022-12-22,64939.0,0.0,1800.0,73910.71666666666,7.2,10.7,4.1,17.5,1.0,雨後晴時々曇,晴,,,0,0
2022-12-23,15180.0,759.0,0.0,11802.5,5.4,8.4,2.2,0.0,9.0,快晴,快晴,,,0,0
2022-12-24,246599.0,111.0,600.0,184073.07483370288,6.2,11.5,-0.1,0.0,8.9,快晴,快晴,,,0,0
2022-12-25,5500.0,0.0,0.0,6669.142857142857,6.9,13.1,1.8,0.0,8.8,晴,晴,,,0,0
2022-12-26,15986.0,111.0,600.0,28634.85714285714,6.3,11.4,1.8,0.0,8.9,晴時々薄曇,快晴,,,0,0
2022-12-27,11000.0,0.0,0.0,7840.961538461538,6.8,12.3,2.0,0.0,8.9,快晴,晴後一時曇,,,0,0
2022-12-28,97275.0,1050.0,0.0,171754.50022789667,6.5,11.9,2.8,0.0,6.5,晴時々曇,快晴,,,0,0
2022-12-29,8000.0,200.0,0.0,10740.357142857143,8.1,13.7,2.9,0.0,8.7,快晴,晴,,,0,0
2022-12-30,45750.0,0.0,0.0,103429.37829868053,6.6,11.8,2.8,0.0,4.2,曇後晴,晴後一時曇,,,0,0
2022-12-31,43390.0,0.0,1800.0,48468.77272727273,5.7,10.5,3.1,0.0,2.8,曇後晴,快晴,,,0,0
2023-01-01,83250.0,0.0,0.0,56546.5980861244,6.6,13.0,0.9,0.0,8.8,快晴,快晴,,,0,0
2023-01-02,44400.0,1000.0,0.0,44400.0,6.2,12.1,2.0,0.0,6.3,晴,晴一時曇,,,0,0
2023-01-03,39890.0,0.0,0.0,96993.69419924339,5.8,11.0,0.5,0.0,8.9,快晴,快晴,,,0,0
2023-01-04,11000.0,0.0,0.0,12000.307692307691,5.6,11.0,1.3,0.0,8.4,晴,快晴,,,0,0
2023-01-05,82560.0,3400.0,0.0,96238.08651436283,5.9,10.6,2.6,0.0,8.8,快晴,晴,,,0,0
2023-01-06,74860.0,4395.0,1200.0,95906.46260899011,5.3,9.9,0.0,0.0,7.8,薄曇時々晴,曇,,,0,0
2023-01-07,77920.0,0.0,0.0,57739.93859649123,6.0,10.4,3.0,0.0,8.8,晴,晴,,,0,0
2023-01-08,16250.0,0.0,0.0,28645.32786885246,7.0,12.5,1.6,0.0,8.8,快晴,晴時々曇,,,0,0
2023-01-09,69730.0,4700.0,0.0,67816.80255516841,8.0,13.9,2.4,0.0,8.8,快晴,晴,,,0,0
2023-01-10,203850.0,51221.0,0.0,188859.7390631049,6.3,9.9,2.8,0.0,8.9,快晴,快晴,,,0,0
2023-01-11,214800.0,64440.0,0.0,132498.87878787878,5.4,10.7,1.5,0.0,6.9,晴一時曇,快晴,,,0,0
2023-01-12,26800.0,8040.0,0.0,62166.0,6.1,12.6,1.3,0.0,8.7,晴時々薄曇,快晴,,,0,0
2023-01-13,7500.0,0.0,0.0,12000.307692307691,8.7,14.0,3.1,0.0,6.0,晴後薄曇,曇時々雨後晴,,,0,0
2023-01-14,26800.0,0.0,1200.0,42301.85227272727,9.5,14.2,7.1,1.5,0.0,曇時々雨,曇,,,0,0
2023-01-15,76800.0,23040.0,0.0,45750.0,10.3,12.0,7.6,3.0,0.0,曇後雨,雨後一時曇,,,0,0
2023-01-16,6100.0,200.0,600.0,10795.0,6.3,7.7,3.6,8.0,0.0,雨一時曇,曇後晴,,,0,0
2023-01-17,0.0,0.0,0.0,0.0,4.7,7.6,2.1,1.5,2.0,曇一時晴,曇時々雨,,,0,0
2023-01-18,16800.0,0.0,0.0,23934.85714285714,7.3,12.4,3.8,0.0,5.3,曇時々晴,晴時々曇,,,0,0
2023-01-19,23270.0,2198.0,600.0,39905.42253193961,6.3,9.1,2.7,0.0,2.9,晴後曇,曇時々雨,,,0,0
2023-01-20,42480.0,19250.0,0.0,33835.80754364921,7.6,12.3,3.9,0.5,8.8,晴,快晴,,,0,0
2023-01-21,175500.0,87750.0,0.0,85935.98360655738,5.6,9.0,3.2,0.0,9.0,晴一時薄曇,曇一時晴,,,0,0
2023-01-22,110700.0,44200.0,1800.0,70926.26767676767,4.9,8.9,1.7,0.0,5.2,薄曇一時晴,薄曇後一時雨,,,0,0
2023-01-23,330540.0,0.0,600.0,125644.56004766014,4.5,6.1,2.8,0.5,0.1,雨後曇,曇,,,0,0
2023-01-24,160600.0,68300.0,0.0,72956.20941558441,4.7,11.8,-0.8,0.5,5.1,薄曇時々雨後一時晴,曇後晴,,,0,0
2023-01-25,84600.0,42300.0,0.0,57258.11111111111,-0.3,3.7,-2.9,0.0,9.2,晴,快晴,,,0,0
2023-01-26,96800.0,43000.0,0.0,64585.92542982807,3.0,8.5,-3.4,0.0,8.8,晴後一時薄曇,曇一時晴,,,0,0
2023-01-27,211980.0,92200.0,600.0,112026.63788056206,3.8,6.6,1.5,0.0,1.0,曇後一時雨,曇時々雨後晴,,,0,0
2023-01-28,92460.0,32857.0,0.0,75695.96153846153,3.7,8.3,0.4,0.0,7.8,晴後一時曇,晴,,,0,0
2023-01-29,6800.0,0.0,600.0,7333.333333333333,3.4,8.8,-1.6,0.0,9.2,快晴,快晴,,,0,0
2023-01-30,29480.0,0.0,0.0,29480.0,4.2,10.0,-0.7,0.0,7.3,晴後一時曇,晴,,,0,0
2023-01-31,0.0,0.0,0.0,0.0,4.6,9.0,1.3,0.0,7.4,晴後時々曇,晴時々曇,,,0,0
2023-02-01,59800.0,12240.0,0.0,47833.121370499415,6.8,13.1,-0.7,0.0,8.7,晴一時薄曇,晴後一時薄曇,,,0,0
2023-02-02,54000.0,16200.0,0.0,50860.88598901099,6.4,9.2,4.7,0.0,3.6,薄曇一時晴,曇,,,0,0
2023-02-03,0.0,0.0,0.0,0.0,4.8,6.2,3.2,0.0,0.1,曇,曇時々晴,,,0,0
2023-02-04,0.0,0.0,0.0,0.0,6.5,11.2,2.2,0.0,6.2,晴時々曇,快晴,,,0,0
2023-02-05,38401.0,3181.0,600.0,36706.54778554778,6.8,12.0,1.4,0.0,9.3,晴,快晴,,,0,0
2023-02-06,0.0,0.0,0.0,0.0,7.8,13.6,3.2,0.0,8.1,晴後薄曇,薄曇一時晴,,,0,0
2023-02-07,0.0,0.0,0.0,0.0,10.5,15.4,6.7,0.0,4.0,曇,曇,,,0,0
2023-02-08,8080.0,0.0,600.0,10850.0,8.7,11.7,5.6,0.0,1.8,曇,晴一時雨,,,0,0
2023-02-09,0.0,0.0,0.0,0.0,6.2,10.6,2.3,0.0,9.6,晴後一時薄曇,晴後曇,,,0,0
2023-02-10,38800.0,15777.0,0.0,24983.166666666664,1.9,3.5,0.0,27.5,0.0,雪一時みぞれ後雨,雨一時曇後晴,,,0,0
2023-02-11,0.0,0.0,0.0,0.0,8.7,14.1,2.6,0.0,9.5,晴,曇,,,0,0
2023-02-12,71419.0,5795.0,600.0,102172.80769230769,11.0,16.9,4.9,0.0,6.6,薄曇時々晴,曇後時々雨,,,0,0
2023-02-13,44081.0,0.0,600.0,46630.705128205125,7.7,10.3,4.9,10.5,0.0,雨一時曇,曇時々晴一時雨,,,0,0
2023-02-14,37400.0,0.0,0.0,39871.875,5.6,10.7,3.3,0.0,3.0,曇時々晴,曇一時晴,,,0,0
2023-02-15,12000.0,0.0,0.0,12000.0,3.5,7.8,0.8,0.0,6.2,晴一時曇,晴,,,0,0
2023-02-16,0.0,0.0,0.0,0.0,4.1,9.6,-0.7,0.0,9.9,快晴,晴時々曇,,,0,0
2023-02-17,9400.0,0.0,600.0,19558.70731707317,5.7,10.8,0.8,0.0,9.7,晴,快晴,,,0,0
2023-02-18,127900.0,27780.0,0.0,95549.11111111111,8.9,15.0,1.8,0.0,9.4,晴,曇一時晴,,,0,0
