OrderTime,TotalPrice,TotalMallCouponDiscount,ShipCharge,Holiday,Tier_Extremely High,Tier_High,Tier_Low,Tier_Medium,Tier_Very High,Tier_Very Low,Season_春夏,Season_春秋,Season_秋冬,Category_Accessory,Category_Bottoms,Category_Dress,Category_Other,Category_Outer,Category_Suit,Category_Tops,Week_Friday,Week_Monday,Week_Saturday,Week_Sunday,Week_Thursday,Week_Tuesday,Week_Wednesday,平均気温(℃),最高気温(℃),最低気温(℃),降水量の合計(mm),日照時間(時間),SaleEventFlag_rakuten,SaleEventFlag_yahoo,weather_day_cat,weather_night_cat,weather_day_晴,weather_day_曇,weather_day_複合(晴雨混在),weather_day_雨,weather_day_雪,weather_day_雷,weather_night_晴,weather_night_曇,weather_night_複合(晴雨混在),weather_night_雨,weather_night_雪,weather_night_雷
2023-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,36.2,26.7,0.0,12.4,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-07-29,17620.0,400.0,1800.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,30.0,35.7,25.8,0.0,13.3,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-07-30,17930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.3,36.6,25.7,0.0,13.1,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7,36.1,27.5,0.0,10.6,0,1,晴,雷,1,0,0,0,0,0,0,0,0,0,0,1
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,33.2,22.2,12.5,1.4,0,0,雷,晴,0,0,0,0,0,1,1,0,0,0,0,0
2023-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,34.7,24.0,0.0,11.1,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,35.0,26.3,0.0,11.4,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-08-04,17980.0,2760.0,600.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3,36.7,26.8,0.0,12.5,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-08-05,37100.0,7420.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,30.4,35.9,27.7,0.0,11.0,1,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-08-06,34760.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,28.6,34.8,26.3,4.0,7.0,1,1,複合(晴雨混在),晴,0,0,1,0,0,0,1,0,0,0,0,0
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,34.9,25.9,0.0,7.5,1,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-08-08,52314.0,0.0,1200.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30.1,35.9,26.7,1.0,6.4,1,1,晴,複合(晴雨混在),1,0,0,0,0,0,0,0,1,0,0,0
2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,31.8,26.5,8.0,1.8,1,1,雷,複合(晴雨混在),0,0,0,0,0,1,0,0,1,0,0,0
2023-08-10,49750.0,7160.0,600.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,29.5,34.4,26.3,0.0,9.4,1,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-08-11,4210.0,0.0,600.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,35.0,26.2,0.0,8.1,1,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-08-12,15279.0,0.0,1200.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,29.7,35.5,26.2,0.0,8.2,0,1,晴,複合(晴雨混在),1,0,0,0,0,0,0,0,1,0,0,0
2023-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,32.9,25.8,48.5,1.5,0,1,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2023-08-14,23000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.6,32.9,26.1,22.5,5.5,0,1,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2023-08-15,25600.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,28.6,32.8,25.7,14.5,5.1,0,1,晴,複合(晴雨混在),1,0,0,0,0,0,0,0,1,0,0,0
2023-08-16,17490.0,0.0,600.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.1,32.2,25.5,4.5,3.9,0,1,複合(晴雨混在),晴,0,0,1,0,0,0,1,0,0,0,0,0
2023-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,34.5,26.8,0.0,8.0,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-08-18,35000.0,7000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,34.6,26.7,0.0,11.0,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-08-19,12650.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.3,35.7,26.2,0.0,9.3,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-08-20,18500.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.3,35.3,27.2,0.0,9.0,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-08-21,12810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.8,34.8,26.3,0.0,7.0,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,32.1,26.6,10.5,2.2,0,1,雷,複合(晴雨混在),0,0,0,0,0,1,0,0,1,0,0,0
2023-08-23,13200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.4,34.1,26.1,2.0,7.8,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,34.1,27.2,0.0,6.4,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,34.4,26.5,0.0,9.4,1,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,33.4,25.5,3.5,3.7,1,1,複合(晴雨混在),晴,0,0,1,0,0,0,1,0,0,0,0,0
2023-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,32.4,25.5,1.0,4.5,1,1,複合(晴雨混在),晴,0,0,1,0,0,0,1,0,0,0,0,0
2023-08-28,11000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.2,34.6,25.3,0.0,3.9,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,35.0,26.1,0.0,9.5,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-08-30,12800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.6,34.6,25.7,0.0,10.3,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-08-31,8250.0,0.0,600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,34.1,26.0,0.0,8.5,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-09-01,33800.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,33.4,25.8,0.0,11.6,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,34.9,26.1,0.0,10.1,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-09-03,14000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.1,34.6,26.0,3.5,8.5,0,1,晴,複合(晴雨混在),1,0,0,0,0,0,0,0,1,0,0,0
2023-09-04,84010.0,3000.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,26.1,30.3,24.5,34.0,0.3,0,1,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2023-09-05,155930.0,9850.0,600.0,0.0,3.0,6.0,0.0,3.0,0.0,0.0,5.0,4.0,3.0,0.0,2.0,4.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,29.3,34.8,25.2,0.0,10.9,1,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,33.4,23.9,0.5,2.7,1,1,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2023-09-07,26500.0,0.0,600.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,27.0,30.0,24.3,0.5,1.0,1,1,曇,複合(晴雨混在),0,1,0,0,0,0,0,0,1,0,0,0
2023-09-08,29000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,25.2,19.7,107.5,0.0,1,1,雨,複合(晴雨混在),0,0,0,1,0,0,0,0,1,0,0,0
2023-09-09,38760.0,2500.0,600.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.8,29.6,21.7,1.0,,1,1,複合(晴雨混在),晴,0,0,1,0,0,0,1,0,0,0,0,0
2023-09-10,200900.0,17522.0,0.0,0.0,4.0,2.0,1.0,3.0,4.0,0.0,5.0,2.0,7.0,0.0,4.0,3.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,27.8,33.0,23.6,0.0,,1,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-09-11,78510.0,0.0,600.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,28.1,32.9,25.0,0.0,1.2,1,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,32.0,23.8,0.0,8.8,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,33.4,23.3,0.0,11.7,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-09-14,14600.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.2,32.7,25.1,0.0,6.0,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-09-15,47300.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,32.8,25.3,10.5,3.7,0,1,雷,雷,0,0,0,0,0,1,0,0,0,0,0,1
2023-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,31.7,25.2,0.0,2.0,0,1,曇,晴,0,1,0,0,0,0,1,0,0,0,0,0
2023-09-17,18550.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.7,32.9,25.9,0.0,6.0,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-09-18,28820.0,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.9,33.3,26.0,0.0,10.4,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,33.5,25.1,0.0,10.8,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-09-20,56661.0,2200.0,600.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.2,32.3,23.5,6.0,2.9,1,0,雷,複合(晴雨混在),0,0,0,0,0,1,0,0,1,0,0,0
2023-09-21,45290.0,2439.0,600.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,26.7,29.5,23.9,2.0,0.2,1,0,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2023-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,29.4,21.4,59.5,0.1,1,1,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2023-09-23,9610.0,0.0,1200.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22.1,24.3,20.7,4.0,0.0,1,1,複合(晴雨混在),曇,0,0,1,0,0,0,0,1,0,0,0,0
2023-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,26.8,19.4,0.0,7.8,1,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-09-25,17899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.4,27.7,18.5,0.0,6.6,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-09-26,6800.0,200.0,600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.6,29.7,20.2,0.0,6.6,0,1,晴,複合(晴雨混在),1,0,0,0,0,0,0,0,1,0,0,0
2023-09-27,26180.0,2618.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.3,30.2,22.8,0.0,3.0,0,1,複合(晴雨混在),晴,0,0,1,0,0,0,1,0,0,0,0,0
2023-09-28,135170.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,27.4,33.2,22.9,0.0,6.1,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-09-29,12800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,28.9,24.6,0.0,3.1,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-09-30,23650.0,2365.0,600.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,25.6,28.5,23.4,0.0,1.6,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-10-01,28699.0,50.0,600.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,25.6,29.9,23.3,0.0,1.7,0,1,曇,晴,0,1,0,0,0,0,1,0,0,0,0,0
2023-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,27.1,19.6,0.0,5.2,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,27.3,17.9,0.0,9.2,0,0,晴,複合(晴雨混在),1,0,0,0,0,0,0,0,1,0,0,0
2023-10-04,18941.0,0.0,1800.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.7,23.1,17.3,15.0,0.0,0,0,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2023-10-05,24780.0,2000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,26.4,16.9,0.0,2.8,1,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-10-06,46450.0,548.0,600.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,25.8,15.9,0.0,10.8,1,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,25.0,16.8,0.0,7.7,1,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-10-08,36880.0,1000.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,18.1,21.8,14.7,0.0,1.6,1,1,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2023-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,16.9,13.8,40.0,0.0,1,1,雨,雷,0,0,0,1,0,0,0,0,0,0,0,1
2023-10-10,16400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.2,26.6,16.6,13.0,4.6,0,0,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,24.3,15.7,0.0,6.4,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-10-12,17700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.4,24.1,15.7,0.0,9.1,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,23.4,14.6,0.0,10.6,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
