OrderTime,TotalPrice,TotalMallCouponDiscount,ShipCharge,Brand_English,Brand_Japanese,Holiday,brand_avg_sales,price_tier,Tier_Extremely High,Tier_High,Tier_Low,Tier_Medium,Tier_Very High,Tier_Very Low,Season_春夏,Season_春秋,Season_秋冬,Category_Accessory,Category_Bottoms,Category_Dress,Category_Other,Category_Outer,Category_Suit,Category_Tops,Week_Friday,Week_Monday,Week_Saturday,Week_Sunday,Week_Thursday,Week_Tuesday,Week_Wednesday,平均気温(℃),最高気温(℃),最低気温(℃),降水量の合計(mm),日照時間(時間),天気概況(昼：06時～18時),天気概況(夜：18時～翌日06時),rakuten_sale_name,yahoo_sale_name
2022-11-02,20000,0.0,0,COUP DE CHANCE,クードシャンス,0,10740.357142857143,High,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16.7,22.8,11.6,0.0,9.5,快晴,晴,,
2022-11-03,10000,0.0,0,Itariya,伊太利屋,1,15773.719298245614,Very High,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,17.8,24.3,12.8,0.0,8.6,晴,晴一時曇,,
2022-11-03,12800,0.0,0,miss paris,ミス パリス,1,12800.0,High,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,17.8,24.3,12.8,0.0,8.6,晴,晴一時曇,,
2022-11-04,12800,0.0,0,ROPE,ロペ,0,8331.0,Medium,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,15.5,21.0,11.9,0.0,5.7,晴後時々曇,曇一時雨,,
2022-11-05,26200,7860.0,0,JUNKO SHIMADA,ジュンコシマダ,0,16290.0,Very High,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,14.0,17.3,11.7,0.0,2.2,曇時々晴,晴一時曇,,
2022-11-05,3280,500.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14.0,17.3,11.7,0.0,2.2,曇時々晴,晴一時曇,,
2022-11-05,26200,7860.0,0,DAMA collection,ダーマコレクション,0,11802.5,High,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14.0,17.3,11.7,0.0,2.2,曇時々晴,晴一時曇,,
2022-11-05,7700,777.0,0,B-THREE,ビースリー,0,6669.142857142857,Medium,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14.0,17.3,11.7,0.0,2.2,曇時々晴,晴一時曇,,
2022-11-05,5800,0.0,600,Liliane Burty,リリアンビューティ,0,14173.333333333334,High,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14.0,17.3,11.7,0.0,2.2,曇時々晴,晴一時曇,,
2022-11-05,23800,7140.0,0,HIROKO BIS,ヒロコビス,0,13567.692307692309,High,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,14.0,17.3,11.7,0.0,2.2,曇時々晴,晴一時曇,,
2022-11-05,7800,777.0,0,TRANS WORK,トランスワーク,0,10585.9,High,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14.0,17.3,11.7,0.0,2.2,曇時々晴,晴一時曇,,
2022-11-06,10401,200.0,600,Yohji Yamamoto,ヨウジヤマモト,0,23566.833333333332,Extremely High,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13.5,18.4,10.0,0.0,8.8,晴,晴一時薄曇,,
2022-11-07,25080,1500.0,0,Leilian,レリアン,0,28645.32786885246,Extremely High,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13.7,18.2,9.6,0.0,4.6,曇時々晴,晴時々曇,,
2022-11-07,26100,7830.0,0,NEW YORKER,ニューヨーカー,0,10757.142857142857,High,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13.7,18.2,9.6,0.0,4.6,曇時々晴,晴時々曇,,
2022-11-07,9290,0.0,600,NIJYUSANKU,23区,0,12000.307692307691,High,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,13.7,18.2,9.6,0.0,4.6,曇時々晴,晴時々曇,,
2022-11-07,26100,7830.0,0,NIJYUSANKU,23区,0,12000.307692307691,High,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13.7,18.2,9.6,0.0,4.6,曇時々晴,晴時々曇,,
2022-11-08,10600,1000.0,0,CARVEN,カルヴェン,0,16200.2,Very High,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,15.9,22.2,11.0,0.0,9.3,快晴,快晴,,
2022-11-08,4800,1000.0,600,Retined,リテイエンド,0,4800.0,Low,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15.9,22.2,11.0,0.0,9.3,快晴,快晴,,
2022-11-08,4700,0.0,600,KUMIKYOKU,組曲,0,13702.64705882353,High,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15.9,22.2,11.0,0.0,9.3,快晴,快晴,,
2022-11-08,17400,0.0,0,Lois CRAYON,ロイスクレヨン,0,9371.142857142857,Medium,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,15.9,22.2,11.0,0.0,9.3,快晴,快晴,,
2022-11-09,14520,0.0,0,Shisendo,詩仙堂,0,17255.0,Very High,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14.6,19.2,10.4,0.0,6.5,晴一時曇,晴,,
2022-11-09,8899,0.0,600,MODEX,モディクス,0,8899.0,Medium,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14.6,19.2,10.4,0.0,6.5,晴一時曇,晴,,
2022-11-09,3280,500.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14.6,19.2,10.4,0.0,6.5,晴一時曇,晴,,
2022-11-09,3280,500.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14.6,19.2,10.4,0.0,6.5,晴一時曇,晴,,
2022-11-09,7390,0.0,600,COP COPINE,コップコピーヌ,0,7390.0,Medium,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14.6,19.2,10.4,0.0,6.5,晴一時曇,晴,,
2022-11-10,6100,0.0,600,Chacott,チャコット,0,10347.5,High,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,15.2,21.8,9.9,0.0,7.7,晴後曇,快晴,,
2022-11-11,9310,0.0,0,PERRY ELLIS,ペリーエリス,0,9310.0,Medium,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,16.1,21.6,10.4,0.0,9.1,快晴,晴一時曇,,
2022-11-11,12800,0.0,0,Theory,セオリー,0,19862.8,Very High,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,16.1,21.6,10.4,0.0,9.1,快晴,晴一時曇,,
2022-11-12,3280,500.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16.6,21.8,13.1,0.0,8.1,晴一時曇,快晴,,
2022-11-12,3280,500.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16.6,21.8,13.1,0.0,8.1,晴一時曇,快晴,,
2022-11-13,15800,0.0,0,jun ashida,ジュンアシダ,0,23533.03846153846,Extremely High,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,18.0,24.1,13.0,0.5,4.0,薄曇時々雨一時晴,晴時々曇一時雨,,
2022-11-13,5880,0.0,600,COMME ÇA DU MODE,コムサデモード,0,12939.714285714286,High,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18.0,24.1,13.0,0.5,4.0,薄曇時々雨一時晴,晴時々曇一時雨,,
2022-11-15,7600,0.0,600,United Colors of Benetton,ユナイテッドカラーズオブベネトン,0,7223.333333333333,Medium,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11.1,14.4,9.4,6.0,0.0,雨後一時晴,晴,,
2022-11-16,12900,0.0,0,PLST,プラステ,0,11814.6,High,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12.4,17.3,8.3,0.0,9.1,快晴,晴一時曇,,
2022-11-17,15810,0.0,0,DAKS,ダックス,0,14852.142857142857,High,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12.8,17.7,7.7,0.0,6.5,曇一時晴,薄曇後晴,,
2022-11-17,7200,0.0,0,J PRESS,J.プレス,0,9496.0,Medium,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12.8,17.7,7.7,0.0,6.5,曇一時晴,薄曇後晴,,
2022-11-18,3280,500.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13.2,17.9,9.2,0.0,8.8,晴,晴一時曇,,
2022-11-19,7200,0.0,600,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,13.7,18.5,8.9,0.0,8.7,晴後時々薄曇,曇一時晴,,
2022-11-20,3280,500.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11.6,13.7,10.3,6.0,0.0,曇後雨,雨後曇,,
2022-11-20,34800,0.0,0,YVESSAINTLAURENT,イヴサンローラン,0,30189.153846153848,Extremely High,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11.6,13.7,10.3,6.0,0.0,曇後雨,雨後曇,,
2022-11-20,12000,0.0,0,Leilian,レリアン,0,28645.32786885246,Extremely High,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11.6,13.7,10.3,6.0,0.0,曇後雨,雨後曇,,
2022-11-22,5590,0.0,600,Reflect,リフレクト,0,10272.733333333334,High,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,15.4,20.4,10.1,0.0,7.2,晴後薄曇,曇後時々雨,,
2022-11-22,3280,0.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.4,20.4,10.1,0.0,7.2,晴後薄曇,曇後時々雨,,
2022-11-22,17080,5124.0,0,Diagram GRACE CONTINENTAL,ダイアグラムグレースコンチネンタル,0,25540.0,Extremely High,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15.4,20.4,10.1,0.0,7.2,晴後薄曇,曇後時々雨,,
2022-11-23,18000,5400.0,0,NIJYUSANKU,23区,1,12000.307692307691,High,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.7,15.3,10.3,42.0,0.0,雨,雨時々曇後晴,,
2022-11-23,13900,4170.0,0,GALLERY VISCONTI,ギャラリービスコンティ,1,8075.0,Medium,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.7,15.3,10.3,42.0,0.0,雨,雨時々曇後晴,,
2022-11-23,11000,3300.0,0,COSA NOSTRA,コーザノストラ,1,19633.333333333332,Very High,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.7,15.3,10.3,42.0,0.0,雨,雨時々曇後晴,,
2022-11-23,13900,4170.0,0,Poul Smith,ポールスミス,1,19066.666666666668,Very High,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.7,15.3,10.3,42.0,0.0,雨,雨時々曇後晴,,
2022-11-23,23000,6900.0,0,Christian Dior,クリスチャンディオール,1,14500.0,High,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11.7,15.3,10.3,42.0,0.0,雨,雨時々曇後晴,,
2022-11-24,12150,0.0,0,GIANNI LO GIUDICE,ジャンニロジュディチェ,0,9900.666666666666,Medium,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15.3,20.9,9.5,0.5,7.4,晴後薄曇,曇後晴一時雨,,
2022-11-24,4000,0.0,0,Sybilla,シビラ,0,10850.0,High,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15.3,20.9,9.5,0.5,7.4,晴後薄曇,曇後晴一時雨,,
2022-11-25,6200,0.0,600,MARC JACOBS,マークジェイコブス,0,7000.0,Medium,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13.5,17.8,10.5,0.5,9.1,快晴,晴後曇一時雨,,
2022-11-25,3280,0.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13.5,17.8,10.5,0.5,9.1,快晴,晴後曇一時雨,,
2022-11-27,11000,0.0,0,Ralph Lauren,ラルフ ローレン,0,13285.0,High,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14.4,19.2,10.8,0.0,9.0,快晴,曇時々晴,,
2022-11-27,9000,0.0,0,Sensounico,センソユニコ,0,13478.75,High,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14.4,19.2,10.8,0.0,9.0,快晴,曇時々晴,,
2022-11-28,16590,830.0,0,Chamois V,シャミーヴィ,0,14893.333333333334,High,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11.7,14.3,8.4,0.0,0.1,曇,曇一時晴,,
2022-11-28,16590,830.0,0,Chamois,シャミー,0,9991.42857142857,Medium,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11.7,14.3,8.4,0.0,0.1,曇,曇一時晴,,
2022-11-28,3280,0.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11.7,14.3,8.4,0.0,0.1,曇,曇一時晴,,
2022-11-28,16590,830.0,0,Chamois V,シャミーヴィ,0,14893.333333333334,High,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11.7,14.3,8.4,0.0,0.1,曇,曇一時晴,,
2022-11-30,15400,1000.0,0,OSAMU MAEDA,オサムマエダ,0,15400.0,Very High,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16.6,20.6,13.4,32.5,0.3,曇,曇,,
2022-12-03,8300,0.0,600,VOICE MAIL,ヴォイスメール,0,8300.0,Medium,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7.8,11.7,5.4,0.0,2.3,曇後一時晴,晴,,
2022-12-03,15799,200.0,0,PRESSE,ピノーレ,0,11299.5,High,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7.8,11.7,5.4,0.0,2.3,曇後一時晴,晴,,
2022-12-03,3280,0.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.8,11.7,5.4,0.0,2.3,曇後一時晴,晴,,
2022-12-04,13000,1000.0,0,Chesty,チェスティ,0,13000.0,High,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,6500,0.0,0,DAKS,ダックス,0,14852.142857142857,High,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,6000,1000.0,0,SONIA RYLIEL,ソニアリキエル,0,6000.0,Medium,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,8250,0.0,0,ZARA,ザラ,0,7560.25,Medium,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,16300,0.0,0,Comme des Garçons,コムデギャルソン,0,19516.666666666668,Very High,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,34680,2000.0,0,OLD ENGLAND,オールドイングランド,0,13176.666666666666,High,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,16100,1000.0,0,YVESSAINTLAURENT,イヴサンローラン,0,30189.153846153848,Extremely High,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,13400,0.0,0,M'S GRACY,エムズグレイシー,0,22757.5,Extremely High,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,2520,0.0,0,TYPHOON,ノコオーノ,0,27406.666666666668,Extremely High,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,8250,0.0,0,INDIVI,インディヴィ,0,15133.045454545454,Very High,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,11000,1000.0,0,CHIGUSA Bowbell,ちぐさボーベル,0,21534.545454545456,Extremely High,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,4550,10.0,0,NIJYUSANKU,23区,0,12000.307692307691,High,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,5900,0.0,0,NIJYUSANKU,23区,0,12000.307692307691,High,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,3350,0.0,600,ELLE,エル,0,7911.666666666667,Medium,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,3280,1000.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,7400,0.0,0,Leilian,レリアン,0,28645.32786885246,Extremely High,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,3280,1000.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,3280,10.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,5500,0.0,0,Lois CRAYON,ロイスクレヨン,0,9371.142857142857,Medium,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,16250,1000.0,0,Leilian,レリアン,0,28645.32786885246,Extremely High,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,41750,4175.0,0,Leilian,レリアン,0,28645.32786885246,Extremely High,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,9450,777.0,0,Leilian,レリアン,0,28645.32786885246,Extremely High,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,15800,1000.0,0,REGENCE,レジァンス ,0,18325.25,Very High,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,34680,2000.0,0,LANVIN,ランバン,0,30197.0,Extremely High,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,41750,4175.0,0,Leilian,レリアン,0,28645.32786885246,Extremely High,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,34680,2000.0,0,Ralph Lauren,ラルフ ローレン,0,13285.0,High,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,2650,0.0,0,FRAPBOIS,フラボア,0,2650.0,Low,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,34680,2000.0,0,Ralph Lauren,ラルフ ローレン,0,13285.0,High,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,41750,4175.0,0,BURBERRY,バーバリー,0,23934.85714285714,Extremely High,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,10500,1000.0,0,BURBERRY,バーバリー,0,23934.85714285714,Extremely High,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,34680,2000.0,0,BURBERRY,バーバリー,0,23934.85714285714,Extremely High,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-04,9000,0.0,0,HOUSE OF LOTUS,ハウス オブ ロータス,0,9000.0,Medium,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10.2,15.9,4.9,0.0,4.4,晴後曇,曇一時雨,,
2022-12-05,2870,0.0,0,ANAYI,アナイ,0,18055.833333333332,Very High,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7.6,10.3,5.2,19.5,0.0,雨時々曇,雨,,
2022-12-05,20150,2000.0,0,YVESSAINTLAURENT,イヴサンローラン,0,30189.153846153848,Extremely High,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7.6,10.3,5.2,19.5,0.0,雨時々曇,雨,,
2022-12-05,21250,2000.0,0,YVESSAINTLAURENT,イヴサンローラン,0,30189.153846153848,Extremely High,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7.6,10.3,5.2,19.5,0.0,雨時々曇,雨,,
2022-12-05,7900,777.0,0,SHIPS,シップス,0,10125.0,High,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.6,10.3,5.2,19.5,0.0,雨時々曇,雨,,
2022-12-05,11000,1000.0,0,SCAPA,スキャパ,0,14547.133333333333,High,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.6,10.3,5.2,19.5,0.0,雨時々曇,雨,,
2022-12-05,20150,2000.0,0,SPECCHIO,スペッチオ,0,13183.09756097561,High,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7.6,10.3,5.2,19.5,0.0,雨時々曇,雨,,
2022-12-05,21250,2000.0,0,SONIA RYKIEL,ソニアリキエル,0,10415.0,High,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.6,10.3,5.2,19.5,0.0,雨時々曇,雨,,
2022-12-05,17490,0.0,0,TAKEO NISHIDA,タケオニシダ,0,25780.0,Extremely High,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.6,10.3,5.2,19.5,0.0,雨時々曇,雨,,
2022-12-05,14000,1000.0,0,AIGNER,アイグナー,0,22000.0,Extremely High,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.6,10.3,5.2,19.5,0.0,雨時々曇,雨,,
2022-12-05,3280,1000.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.6,10.3,5.2,19.5,0.0,雨時々曇,雨,,
2022-12-05,3280,1000.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.6,10.3,5.2,19.5,0.0,雨時々曇,雨,,
2022-12-05,8000,0.0,0,Itariya,伊太利屋,0,15773.719298245614,Very High,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.6,10.3,5.2,19.5,0.0,雨時々曇,雨,,
2022-12-05,6199,200.0,600,LAURA ASHLEY,ローラアシュレイ,0,15247.238095238095,Very High,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7.6,10.3,5.2,19.5,0.0,雨時々曇,雨,,
2022-12-05,5400,0.0,0,LAURA ASHLEY,ローラアシュレイ,0,15247.238095238095,Very High,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.6,10.3,5.2,19.5,0.0,雨時々曇,雨,,
