Season_fall-winter_sum,Season_spring-fall_sum,Season_spring-summer_sum,TotalPrice,Quantity,ShipCharge,TotalMallCouponDiscount,Week_Friday,Week_Monday,Week_Saturday,Week_Sunday,Week_Thursday,Week_Tuesday,Week_Wednesday,Holiday_Flag,SaleEventFlag_yahoo,SaleEventFlag_rakuten,Average_Temperature,Maximum Temperature,Minimum Temperature,Total Precipitation (mm),Brand_Price_Range_Very Low,Brand_Price_Range_Low,Brand_Price_Range_Medium,Brand_Price_Range_High,Brand_Price_Range_Very High,Brand_Price_Range_Extremely High,Category_Outer,Category_Suit,Category_Tops,Category_Bottoms,Category_Dress,Category_Accessory
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,18.3,22.5,16.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,14.1,17.3,11.2,8.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,34550,2,0,1000,0,0,0,0,0,1,0,0,1,1,16.5,23.0,11.2,0.5,0,0,1,0,1,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,18.7,24.6,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,31350,2,0,0,0,0,0,0,1,0,0,0,1,1,19.4,25.0,16.3,2.0,0,0,1,0,1,0,1,0,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,18.8,20.6,17.3,28.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,21.8,25.6,19.6,9.5,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,46350,4,1200,0,0,0,0,1,0,0,0,1,1,1,17.5,19.9,14.7,1.0,0,2,1,1,0,0,1,0,1,2,0,0
0,1,0,5000,1,600,0,0,1,0,0,0,0,0,0,1,1,14.5,15.6,13.2,7.5,0,0,0,0,1,0,0,0,0,1,0,0
1,1,2,30611,4,1800,0,0,0,0,0,0,1,0,0,1,0,15.7,18.2,13.7,0.5,0,2,1,1,0,0,0,0,1,3,0,0
2,0,2,50100,4,600,0,0,0,0,0,0,0,1,0,1,0,18.8,24.9,13.4,0.0,0,1,0,3,0,0,1,0,0,2,1,0
1,0,2,28100,3,1200,0,0,0,0,0,1,0,0,0,1,0,20.5,26.6,14.2,0.0,0,2,0,1,0,0,0,0,2,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,21.2,25.9,16.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,39800,2,0,0,0,0,1,0,0,0,0,1,1,0,18.2,20.7,15.0,39.5,0,0,1,0,1,0,1,0,0,0,1,0
0,0,2,21100,2,600,0,0,0,0,1,0,0,0,1,1,0,19.0,25.9,14.0,1.5,0,0,0,2,0,0,0,0,0,2,0,0
2,1,0,38210,3,600,2500,0,1,0,0,0,0,0,0,1,0,19.6,26.1,16.0,0.5,0,0,2,1,0,0,1,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,20.9,26.2,16.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,21.8,27.0,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,6300,1,600,200,0,0,0,0,1,0,0,0,1,1,21.6,26.2,17.2,0.0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,0,6000,1,600,0,1,0,0,0,0,0,0,0,1,1,21.0,24.6,19.2,59.5,0,0,1,0,0,0,0,0,0,1,0,0
0,0,1,7800,1,0,0,0,0,1,0,0,0,0,1,1,1,22.4,27.7,16.8,0.0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,2,5994,2,1200,200,0,0,0,1,0,0,0,1,1,1,24.1,31.2,16.6,0.0,0,0,1,1,0,0,0,0,1,1,0,0
0,0,1,7920,1,600,0,0,1,0,0,0,0,0,0,1,1,22.3,27.8,18.8,0.0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1,11330,1,0,200,0,0,0,0,0,1,0,0,1,0,18.7,20.4,16.6,19.0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,3,34900,3,1200,0,0,0,0,0,0,0,1,0,1,0,21.8,27.1,17.3,0.0,0,1,1,0,1,0,1,0,1,1,0,0
1,0,0,24800,1,0,0,0,0,0,0,1,0,0,0,1,0,22.5,28.1,17.6,0.0,0,0,0,0,1,0,0,1,0,0,0,0
0,1,1,11720,2,1200,0,1,0,0,0,0,0,0,0,1,0,20.6,27.2,17.3,5.0,1,1,0,0,0,0,0,0,1,1,0,0
0,2,7,130309,9,1200,12000,0,0,1,0,0,0,0,1,1,0,20.3,25.6,15.8,0.0,0,1,0,3,0,5,4,1,0,3,1,0
1,1,1,32300,3,600,777,0,0,0,1,0,0,0,1,1,1,21.5,26.2,18.2,0.0,0,0,1,2,0,0,1,1,0,0,1,0
3,1,2,79310,6,0,23152,0,1,0,0,0,0,0,0,1,1,16.6,18.4,15.7,43.5,0,1,1,0,1,3,3,0,0,1,2,0
3,1,1,30568,5,600,3200,0,0,0,0,0,1,0,0,1,1,16.8,19.8,15.3,3.5,0,3,1,0,0,1,0,0,1,1,0,3
1,0,1,17970,2,600,1000,0,0,0,0,0,0,1,0,1,1,17.2,20.5,14.7,0.0,0,1,1,0,0,0,1,0,0,0,1,0
1,1,2,48530,4,600,25830,0,0,0,0,1,0,0,0,1,1,19.1,24.7,15.9,0.0,0,0,1,0,1,2,0,0,3,0,1,0
1,1,2,33830,4,0,777,1,0,0,0,0,0,0,0,0,1,21.2,25.2,18.0,0.0,0,2,1,0,0,1,1,0,1,2,0,0
0,1,0,4210,1,600,200,0,0,1,0,0,0,0,1,1,1,21.9,25.4,19.4,0.5,0,1,0,0,0,0,0,0,0,1,0,0
0,0,2,9699,2,1200,100,0,0,0,1,0,0,0,1,1,0,21.4,26.6,18.0,0.5,1,0,0,1,0,0,0,1,0,1,0,0
0,0,1,4980,1,600,0,0,1,0,0,0,0,0,0,1,0,21.2,27.4,17.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,1,12810,1,0,0,0,0,0,0,0,1,0,0,1,0,17.3,18.6,15.4,0.5,0,0,1,0,0,0,1,0,0,0,0,0
0,0,1,8800,1,600,0,0,0,0,0,0,0,1,0,1,0,16.9,18.7,15.1,3.0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20.3,24.1,17.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,22.8,28.0,19.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,22.7,25.9,19.9,2.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,12551,2,1200,400,0,0,0,1,0,0,0,1,1,0,24.0,28.9,19.5,0.0,0,1,1,0,0,0,0,0,1,1,0,0
0,0,2,18500,2,600,100,0,1,0,0,0,0,0,0,1,0,25.1,30.3,21.4,0.0,0,1,1,0,0,0,0,1,0,0,1,0
0,0,1,16280,1,0,0,0,0,0,0,0,1,0,0,0,0,25.2,30.1,22.2,0.5,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,23.8,28.6,21.4,4.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,69300,4,600,25500,0,0,0,0,1,0,0,0,1,1,23.5,26.2,21.6,0.0,0,0,0,0,1,3,0,2,0,0,2,0
0,1,2,35290,3,600,0,1,0,0,0,0,0,0,0,1,1,27.5,32.6,22.9,0.0,0,1,0,1,0,1,1,0,1,1,0,0
0,0,4,68401,4,600,0,0,0,1,0,0,0,0,1,1,1,30.0,35.4,25.9,0.0,0,0,0,2,2,0,0,0,4,0,0,0
0,0,1,19000,1,0,0,0,0,0,1,0,0,0,1,1,1,29.6,36.2,25.7,0.0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,1,6800,1,600,200,0,1,0,0,0,0,0,0,1,1,29.5,35.7,24.1,0.0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,29.2,35.1,24.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,26290,3,1200,100,0,0,0,0,0,0,1,0,1,0,29.4,35.4,25.3,0.0,0,1,1,0,1,0,0,0,1,2,0,0
0,1,2,23090,3,1200,0,0,0,0,0,1,0,0,0,0,0,30.8,36.4,25.3,0.0,0,2,0,1,0,0,1,0,0,1,1,0
0,0,1,11800,1,0,400,1,0,0,0,0,0,0,0,0,0,30.4,37.0,25.4,0.0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,29.5,35.2,25.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,14451,2,600,200,0,0,0,1,0,0,0,1,1,0,28.9,35.3,25.2,0.0,0,0,1,0,1,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,26.5,29.3,24.4,3.5,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,14300,1,0,715,0,0,0,0,0,1,0,0,1,1,26.2,32.1,23.9,2.0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,1,12800,1,0,100,0,0,0,0,0,0,1,0,1,1,26.0,31.1,23.6,0.0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,2,33600,2,0,20160,0,0,0,0,1,0,0,0,1,1,25.5,31.4,23.1,0.0,0,0,0,1,1,0,1,0,1,0,0,0
1,0,1,65000,2,0,19500,1,0,0,0,0,0,0,0,1,1,26.0,31.0,22.4,0.0,0,0,0,0,0,2,0,1,0,0,1,0
0,0,2,26730,2,0,0,0,0,1,0,0,0,0,1,1,1,26.6,32.0,21.8,0.0,0,0,0,1,1,1,0,1,0,1,1,0
2,0,1,26500,3,600,1300,0,0,0,1,0,0,0,1,1,1,27.4,31.8,24.3,0.0,0,2,1,0,0,0,2,0,0,0,1,0
1,0,2,27009,3,1200,400,0,1,0,0,0,0,0,0,1,1,28.1,34.4,24.9,0.0,0,2,0,1,0,0,2,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,25.9,28.5,22.7,32.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,23.7,25.2,22.6,53.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23.8,26.9,22.8,22.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,26150,2,0,908,1,0,0,0,0,0,0,0,1,0,23.8,25.3,23.0,61.5,0,1,0,1,0,0,0,0,0,0,2,0
0,0,2,10799,2,1200,300,0,0,1,0,0,0,0,1,1,0,23.5,24.7,22.6,9.0,0,2,0,0,0,0,0,0,1,0,1,0
0,0,2,31830,2,0,1000,0,0,0,1,0,0,0,1,1,0,25.4,29.8,22.1,1.5,0,0,1,1,0,0,0,0,0,1,1,0
1,0,6,98395,7,1200,2940,0,1,0,0,0,0,0,1,1,0,27.5,32.2,23.1,0.0,0,2,2,1,0,2,1,1,2,1,2,0
0,0,1,7480,1,600,0,0,0,0,0,0,1,0,0,1,0,27.4,31.6,25.6,0.0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,3,69580,4,0,12150,0,0,0,0,0,0,1,0,0,1,29.7,34.5,24.8,0.0,0,0,2,1,0,1,1,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,28.1,32.8,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,35001,4,600,0,1,0,0,0,0,0,0,0,1,1,28.3,32.8,26.1,1.5,0,2,2,0,0,0,0,0,2,1,1,0
0,1,1,13599,2,1200,0,0,0,1,0,0,0,0,1,1,1,28.7,33.6,25.1,0.0,1,0,1,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,28.3,32.8,24.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,64500,3,0,10940,0,1,0,0,0,0,0,0,1,1,29.2,33.5,25.5,0.0,0,0,0,0,1,2,2,0,1,0,0,0
0,1,1,22580,2,600,0,0,0,0,0,0,1,0,0,1,1,26.6,29.1,24.9,45.5,1,0,1,0,0,0,0,0,2,0,0,0
0,0,1,14080,1,0,0,0,0,0,0,0,0,1,0,1,0,29.4,33.6,26.2,0.0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28.8,32.9,25.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,29.1,33.9,24.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,30140,1,0,1000,0,0,1,0,0,0,0,1,1,0,29.9,34.5,26.5,0.0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,1,8800,1,600,1500,0,0,0,1,0,0,0,1,1,0,30.8,35.0,27.2,0.0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,1,8400,1,0,0,0,1,0,0,0,0,0,0,1,0,30.6,35.9,27.1,0.0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.6,35.9,27.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31.5,36.1,28.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,31600,2,0,1000,0,0,0,0,1,0,0,0,0,0,24.6,29.7,22.2,18.0,0,0,1,0,1,0,0,0,0,0,2,0
0,2,2,70800,4,0,30877,1,0,0,0,0,0,0,0,1,1,23.8,27.7,21.6,0.0,0,1,0,3,0,0,2,0,1,0,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,25.2,28.8,22.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,53345,4,600,17840,0,0,0,1,0,0,0,1,1,1,27.6,33.0,24.4,0.0,0,1,0,1,1,1,0,0,1,0,3,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,29.8,33.9,26.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,7000,1,0,0,0,0,0,0,0,1,0,0,1,1,30.9,35.7,27.7,0.0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.5,35.3,27.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,29.5,34.3,26.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,5480,1,600,0,1,0,0,0,0,0,0,0,1,0,28.3,32.0,25.3,2.0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,0,5199,1,600,200,0,0,1,0,0,0,0,1,1,0,25.5,28.6,23.8,47.5,0,1,0,0,0,0,0,0,0,0,1,0
0,2,0,8795,2,1200,0,0,0,0,1,0,0,0,1,1,0,28.2,33.3,23.7,0.0,0,2,0,0,0,0,1,0,0,1,0,0
1,0,0,17400,1,0,0,0,1,0,0,0,0,0,0,1,0,29.4,34.0,25.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,31.0,36.4,27.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,66200,3,600,0,0,0,0,0,0,0,1,0,1,0,27.3,32.3,23.4,5.0,0,1,1,0,0,1,0,0,1,1,1,0
0,1,0,24000,1,0,0,0,0,0,0,1,0,0,0,1,0,26.8,31.1,23.7,13.0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,27.5,32.5,22.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,26.4,31.2,23.8,1.5,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,16380,2,0,0,0,0,0,1,0,0,0,1,1,0,26.0,29.0,23.8,1.0,0,1,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,26.2,29.5,23.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,28.7,33.5,24.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,8580,1,600,0,0,0,0,0,0,0,1,0,1,0,27.8,32.7,22.6,2.0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25.7,29.3,23.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,27.0,31.3,24.2,3.5,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,33100,3,600,860,0,0,1,0,0,0,0,1,1,0,29.0,33.9,26.5,0.0,0,2,0,0,1,0,1,1,0,1,0,0
0,0,1,4210,1,600,0,0,0,0,1,0,0,0,1,1,0,23.7,28.1,21.4,5.0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,23.3,28.0,18.6,0.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,12810,1,0,0,0,0,0,0,0,1,0,0,0,0,22.8,26.2,20.2,5.0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,1,5210,1,600,0,0,0,0,0,0,0,1,0,0,0,27.1,32.5,22.3,1.0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,12800,1,0,0,0,0,0,0,1,0,0,0,0,0,27.1,32.7,23.6,23.0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.2,25.1,21.4,15.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,24.6,29.1,21.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,80124,8,600,3000,0,0,0,1,0,0,0,1,1,0,26.1,31.8,23.1,0.0,2,0,1,2,3,0,3,1,1,1,0,2
2,0,2,49362,4,0,1908,0,1,0,0,0,0,0,0,1,1,26.6,31.3,23.9,0.0,0,1,1,2,0,0,2,0,0,1,0,1
0,0,1,5040,1,0,0,0,0,0,0,0,1,0,0,1,1,27.8,32.0,23.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
2,2,0,53940,4,0,1000,0,0,0,0,0,0,1,0,1,1,26.8,30.0,24.4,6.0,0,0,0,1,2,1,1,0,2,0,1,0
0,0,2,33250,2,0,3000,0,0,0,0,1,0,0,0,1,1,23.5,26.0,21.4,1.0,0,0,0,1,1,0,1,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,24.5,28.8,21.6,0.5,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,23932,3,0,4000,0,0,1,0,0,0,0,1,1,1,25.3,30.6,22.0,0.0,0,1,1,1,0,0,2,0,0,0,0,1
1,0,1,25900,2,600,0,0,0,0,1,0,0,0,1,1,1,24.4,28.3,21.3,0.0,0,0,0,0,0,2,0,0,1,1,0,0
1,0,1,35399,2,0,1500,0,1,0,0,0,0,0,0,1,0,25.8,30.9,22.3,1.5,0,0,0,1,1,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,26.1,31.2,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,26.7,32.3,22.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23.6,27.1,20.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,8500,1,0,0,1,0,0,0,0,0,0,0,1,0,25.1,31.1,19.5,0.0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,1,15470,2,1200,0,0,0,1,0,0,0,0,1,1,0,26.9,31.1,22.8,0.0,0,1,0,1,0,0,1,0,0,0,1,0
0,0,2,34599,2,600,0,0,0,0,1,0,0,0,1,1,0,25.2,26.7,23.7,72.5,0,1,0,1,0,0,0,0,0,1,1,0
3,0,3,65179,6,600,13880,0,1,0,0,0,0,0,1,1,0,27.1,30.8,24.7,18.5,1,0,2,2,1,0,1,0,1,1,2,1
0,0,2,48950,2,0,7260,0,0,0,0,0,1,0,0,0,1,22.3,27.8,17.0,50.0,0,0,0,0,2,0,0,0,0,0,2,0
3,0,0,9840,3,0,2500,0,0,0,0,0,0,1,0,0,1,19.5,24.2,16.5,0.0,0,3,0,0,0,0,0,0,0,0,0,3
1,1,0,29710,2,600,7650,0,0,0,0,1,0,0,0,1,1,20.3,24.9,17.2,0.0,0,0,0,1,1,0,1,0,1,0,0,0
2,0,1,61611,3,0,6840,1,0,0,0,0,0,0,1,1,1,21.7,25.1,19.0,9.5,0,0,0,1,1,1,1,0,1,0,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,23.1,25.8,20.5,112.5,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,18880,2,0,771,0,0,0,1,0,0,0,1,1,0,22.9,27.6,20.1,0.0,0,0,2,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,23.3,29.1,18.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,23.2,29.0,19.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,22.8,27.5,18.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,11000,1,0,0,0,0,0,0,1,0,0,0,1,0,22.4,26.7,20.3,0.0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,2,35400,2,0,0,1,0,0,0,0,0,0,0,0,0,23.2,28.3,19.2,0.0,0,1,0,0,0,1,0,0,0,1,1,0
1,0,0,12800,1,0,0,0,0,1,0,0,0,0,1,1,0,23.6,29.2,19.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
0,1,0,7999,1,600,200,0,0,0,1,0,0,0,1,1,0,23.5,29.6,18.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,1,17699,2,1200,300,0,1,0,0,0,0,0,0,1,0,23.0,27.6,20.1,0.0,0,1,1,0,0,0,0,0,1,1,0,0
1,0,1,25280,2,600,0,0,0,0,0,0,1,0,0,0,0,25.2,29.5,20.5,0.0,0,0,1,0,1,0,0,0,0,2,0,0
4,1,2,155220,7,0,58281,0,0,0,0,0,0,1,0,1,1,19.8,25.2,14.3,14.0,0,0,0,3,1,3,1,0,0,4,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,13.1,15.0,11.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,36000,2,600,8490,1,0,0,0,0,0,0,0,1,1,12.4,13.3,11.3,53.0,0,0,0,1,1,0,0,0,1,1,0,0
0,2,1,104300,3,0,1000,0,0,1,0,0,0,0,1,1,1,16.1,20.9,12.1,0.0,0,0,2,0,0,1,0,1,1,1,0,0
1,0,0,21000,1,0,2000,0,0,0,1,0,0,0,1,1,1,17.0,21.1,14.3,7.5,0,0,0,0,1,0,1,0,0,0,0,0
5,1,2,105886,8,1800,20780,0,1,0,0,0,0,0,1,1,1,18.1,22.8,14.7,9.0,0,3,2,1,0,2,3,0,1,3,0,1
1,0,0,11300,1,0,1000,0,0,0,0,0,1,0,0,1,1,21.6,25.8,17.6,0.0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18.5,20.0,17.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15.8,17.9,14.9,9.5,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,3280,1,0,500,1,0,0,0,0,0,0,0,1,0,17.9,20.5,14.9,5.0,0,1,0,0,0,0,0,0,0,0,0,1
3,0,1,28880,4,1200,1700,0,0,1,0,0,0,0,1,1,0,20.2,24.7,17.5,0.0,0,2,1,1,0,0,0,1,1,1,0,1
1,1,1,25600,3,600,200,0,0,0,1,0,0,0,1,1,0,20.0,25.5,16.1,0.0,0,0,2,1,0,0,1,0,1,1,0,0
3,0,0,50700,3,600,1000,0,1,0,0,0,0,0,0,1,0,20.1,21.9,18.7,1.5,0,0,2,0,0,1,1,0,1,1,0,0
1,0,0,9800,1,0,0,0,0,0,0,0,1,0,0,1,0,16.2,18.8,13.0,4.0,0,0,1,0,0,0,0,0,0,1,0,0
2,0,0,26130,2,600,0,0,0,0,0,0,0,1,0,1,0,14.6,18.8,11.4,1.5,0,1,0,1,0,0,0,1,1,0,0,0
3,1,0,27280,4,600,2000,0,0,0,0,1,0,0,0,0,0,14.7,20.7,9.7,0.0,0,1,3,0,0,0,0,0,2,2,0,0
1,1,0,11999,2,1200,0,1,0,0,0,0,0,0,0,0,0,16.7,23.2,10.9,0.0,0,0,2,0,0,0,0,0,1,1,0,0
2,0,2,84750,4,1200,1500,0,0,1,0,0,0,0,1,1,0,16.6,20.8,14.1,0.0,0,1,0,0,1,2,2,0,0,1,1,0
2,0,0,6560,2,0,1000,0,0,0,1,0,0,0,1,1,0,18.2,23.8,13.1,0.0,1,1,0,0,0,0,0,0,0,0,0,2
1,1,1,33290,3,0,641,0,1,0,0,0,0,0,0,1,0,13.3,17.2,11.9,0.0,0,1,2,0,0,0,1,0,1,0,0,1
4,1,0,31359,5,1200,700,0,0,0,0,0,1,0,0,1,0,12.8,14.4,10.2,1.0,1,2,0,2,0,0,0,0,1,2,0,2
1,1,1,41319,3,600,790,0,0,0,0,0,0,1,0,1,0,13.8,18.9,9.5,3.0,0,1,1,0,0,1,0,0,2,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.8,17.7,8.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,14260,3,1200,500,1,0,0,0,0,0,0,0,1,0,13.5,19.2,9.9,0.0,1,1,1,0,0,0,1,0,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,15.8,22.0,10.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,12760,3,600,500,0,0,0,1,0,0,0,1,1,0,13.8,19.2,10.2,0.0,0,2,1,0,0,0,0,0,0,1,0,2
2,1,0,27089,3,1200,200,0,1,0,0,0,0,0,0,1,0,14.7,20.1,10.3,0.0,0,1,1,1,0,0,1,0,0,2,0,0
2,0,2,43230,4,600,0,0,0,0,0,0,1,0,0,0,0,14.8,17.6,12.1,0.0,0,2,2,0,0,0,3,0,0,1,0,0
1,0,0,20000,1,0,0,0,0,0,0,0,0,1,0,0,0,16.7,22.8,11.6,0.0,0,0,1,0,0,0,1,0,0,0,0,0
2,0,0,22800,2,0,0,0,0,0,0,1,0,0,1,0,0,17.8,24.3,12.8,0.0,0,0,1,1,0,0,1,0,0,1,0,0
0,1,0,12800,1,0,0,1,0,0,0,0,0,0,0,0,0,15.5,21.0,11.9,0.0,0,1,0,0,0,0,1,0,0,0,0,0
5,1,2,79230,8,600,24914,0,0,1,0,0,0,0,1,1,1,14.0,17.3,11.7,0.0,0,2,4,1,1,0,2,0,1,3,1,1
